C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs1_xgb_autofe.py
df_train_features.shape=(750000, 221)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: -0.06312 ((750000, 7)) (6.97s)
Round 1/25
58 /216 Feature GroupByThenMean_Weight_Heart_Rate                                                              : score -0.06334 ((750000, 9))
59 /216 Feature GroupByThenRank_Sex_Age                                                                        : score -0.06516 ((750000, 9))
60 /216 Feature Multiply_Height_Duration                                                                       : score -0.06247 ((750000, 9))
61 /216 Feature GroupByThenMean_Heart_Rate_Weight                                                              : score -0.06569 ((750000, 9))
62 /216 Feature Multiply_Duration_Body_Temp                                                                    : score -0.06240 ((750000, 9))
63 /216 Feature CombineThenFreq_Age_Body_Temp                                                                  : score -0.06303 ((750000, 9))
64 /216 Feature Max_Age_Heart_Rate                                                                             : score -0.06244 ((750000, 9))
65 /216 Feature CombineThenFreq_Weight_Duration                                                                : score -0.06301 ((750000, 9))
66 /216 Feature GroupByThenMean_Sex_Height                                                                     : score -0.06347 ((750000, 9))
67 /216 Feature Plus_Heart_Rate_Body_Temp                                                                      : score -0.06369 ((750000, 9))
68 /216 Feature CombineThenFreq_Sex_Duration                                                                   : score -0.06227 ((750000, 9))
69 /216 Feature Freq_Body_Temp                                                                                 : score -0.06228 ((750000, 9))
70 /216 Feature Plus_Height_Body_Temp                                                                          : score -0.06364 ((750000, 9))
71 /216 Feature Minus_Age_Height                                                                               : score -0.06290 ((750000, 9))
72 /216 Feature Multiply_Sex_Heart_Rate                                                                        : score -0.06274 ((750000, 9))
73 /216 Feature Minus_Age_Heart_Rate                                                                           : score -0.06334 ((750000, 9))
74 /216 Feature Plus_Sex_Body_Temp                                                                             : score -0.06472 ((750000, 9))
75 /216 Feature GroupByThenMean_Weight_Body_Temp                                                               : score -0.06242 ((750000, 9))
76 /216 Feature Divide_Weight_Height                                                                           : score -0.06251 ((750000, 9))
77 /216 Feature Plus_Sex_Height                                                                                : score -0.06246 ((750000, 9))
78 /216 Feature Multiply_Age_Height                                                                            : score -0.06346 ((750000, 9))
79 /216 Feature Multiply_Weight_Heart_Rate                                                                     : score -0.06380 ((750000, 9))
80 /216 Feature Minus_Height_Duration                                                                          : score -0.06225 ((750000, 9))
81 /216 Feature Divide_Heart_Rate_Body_Temp                                                                    : score -0.06261 ((750000, 9))
82 /216 Feature GroupByThenRank_Duration_Heart_Rate                                                            : score -0.06433 ((750000, 9))
83 /216 Feature CombineThenFreq_Sex_Heart_Rate                                                                 : score -0.06358 ((750000, 9))
84 /216 Feature Plus_Weight_Duration                                                                           : score -0.06404 ((750000, 9))
85 /216 Feature Minus_Age_Body_Temp                                                                            : score -0.06287 ((750000, 9))
86 /216 Feature Divide_Sex_Height                                                                              : score -0.06268 ((750000, 9))
87 /216 Feature Minus_Weight_Duration                                                                          : score -0.06260 ((750000, 9))
88 /216 Feature Minus_Duration_Body_Temp                                                                       : score -0.06420 ((750000, 9))
89 /216 Feature Plus_Age_Duration                                                                              : score -0.06215 ((750000, 9))
90 /216 Feature Combine_Height_Weight                                                                          : score -0.06772 ((750000, 9))
91 /216 Feature GroupByThenMean_Height_Body_Temp                                                               : score -0.06380 ((750000, 9))
92 /216 Feature Multiply_Sex_Height                                                                            : score -0.06232 ((750000, 9))
93 /216 Feature Plus_Duration_Heart_Rate                                                                       : score -0.06214 ((750000, 9))
94 /216 Feature Plus_Weight_Heart_Rate                                                                         : score -0.06368 ((750000, 9))
95 /216 Feature CombineThenFreq_Sex_Age                                                                        : score -0.06253 ((750000, 9))
96 /216 Feature Divide_Height_Duration                                                                         : score -0.06355 ((750000, 9))
97 /216 Feature Plus_Age_Height                                                                                : score -0.06366 ((750000, 9))
98 /216 Feature Multiply_Height_Weight                                                                         : score -0.06394 ((750000, 9))
99 /216 Feature GroupByThenRank_Age_Weight                                                                     : score -0.07570 ((750000, 9))
100/216 Feature GroupByThenRank_Sex_Height                                                                     : score -0.06265 ((750000, 9))
101/216 Feature Minus_Sex_Age                                                                                  : score -0.06330 ((750000, 9))
102/216 Feature CombineThenFreq_Heart_Rate_Body_Temp                                                           : score -0.06509 ((750000, 9))
103/216 Feature Residual_Heart_Rate                                                                            : score -0.06232 ((750000, 9))
104/216 Feature CombineThenFreq_Duration_Heart_Rate                                                            : score -0.06950 ((750000, 9))
105/216 Feature Multiply_Age_Body_Temp                                                                         : score -0.06457 ((750000, 9))
106/216 Feature GroupByThenRank_Height_Weight                                                                  : score -0.06400 ((750000, 9))
107/216 Feature Multiply_Sex_Duration                                                                          : score -0.06232 ((750000, 9))
108/216 Feature Divide_Weight_Age                                                                              : score -0.06324 ((750000, 9))
109/216 Feature Plus_Sex_Age                                                                                   : score -0.06417 ((750000, 9))
110/216 Feature Divide_Body_Temp_Weight                                                                        : score -0.06240 ((750000, 9))
111/216 Feature Plus_Sex_Weight                                                                                : score -0.06236 ((750000, 9))
112/216 Feature GroupByThenMean_Height_Heart_Rate                                                              : score -0.06253 ((750000, 9))
113/216 Feature Combine_Age_Body_Temp                                                                          : score -0.06807 ((750000, 9))
114/216 Feature Divide_Body_Temp_Age                                                                           : score -0.06225 ((750000, 9))
115/216 Feature GroupByThenMean_Heart_Rate_Age                                                                 : score -0.06456 ((750000, 9))
116/216 Feature Min_Age_Heart_Rate                                                                             : score -0.06259 ((750000, 9))
117/216 Feature GroupByThenMean_Height_Weight                                                                  : score -0.06333 ((750000, 9))
118/216 Feature Max_Weight_Heart_Rate                                                                          : score -0.06386 ((750000, 9))
119/216 Feature Combine_Height_Heart_Rate                                                                      : score -0.07010 ((750000, 9))
120/216 Feature CombineThenFreq_Height_Heart_Rate                                                              : score -0.06339 ((750000, 9))
121/216 Feature CombineThenFreq_Height_Weight                                                                  : score -0.06245 ((750000, 9))
122/216 Feature Divide_Weight_Heart_Rate                                                                       : score -0.06229 ((750000, 9))
123/216 Feature GroupByThenMean_Heart_Rate_Height                                                              : score -0.06319 ((750000, 9))
124/216 Feature Combine_Sex_Weight                                                                             : score -0.06474 ((750000, 9))
125/216 Feature Combine_Age_Weight                                                                             : score -0.07220 ((750000, 9))
126/216 Feature GroupByThenRank_Height_Duration                                                                : score -0.06342 ((750000, 9))
127/216 Feature GroupByThenRank_Sex_Heart_Rate                                                                 : score -0.06272 ((750000, 9))
128/216 Feature Residual_Height                                                                                : score -0.06232 ((750000, 9))
129/216 Feature Divide_Heart_Rate_Duration                                                                     : score -0.06218 ((750000, 9))
130/216 Feature GroupByThenRank_Age_Body_Temp                                                                  : score -0.06246 ((750000, 9))
131/216 Feature GroupByThenRank_Weight_Body_Temp                                                               : score -0.06445 ((750000, 9))
132/216 Feature GroupByThenMean_Age_Weight                                                                     : score -0.06246 ((750000, 9))
133/216 Feature Minus_Weight_Body_Temp                                                                         : score -0.06246 ((750000, 9))
134/216 Feature GroupByThenRank_Height_Body_Temp                                                               : score -0.06364 ((750000, 9))
135/216 Feature Max_Age_Body_Temp                                                                              : score -0.06223 ((750000, 9))
136/216 Feature GroupByThenRank_Sex_Body_Temp                                                                  : score -0.06252 ((750000, 9))
137/216 Feature Multiply_Age_Duration                                                                          : score -0.06389 ((750000, 9))
138/216 Feature Divide_Age_Body_Temp                                                                           : score -0.06325 ((750000, 9))
139/216 Feature GroupByThenMean_Body_Temp_Weight                                                               : score -0.06235 ((750000, 9))
140/216 Feature GroupByThenRank_Duration_Body_Temp                                                             : score -0.06350 ((750000, 9))
141/216 Feature Min_Age_Body_Temp                                                                              : score -0.06279 ((750000, 9))
142/216 Feature Combine_Sex_Body_Temp                                                                          : score -0.06379 ((750000, 9))
143/216 Feature Minus_Sex_Duration                                                                             : score -0.06227 ((750000, 9))
144/216 Feature Residual_Weight                                                                                : score -0.06232 ((750000, 9))
145/216 Feature Combine_Height_Body_Temp                                                                       : score -0.06865 ((750000, 9))
146/216 Feature CombineThenFreq_Age_Weight                                                                     : score -0.06257 ((750000, 9))
147/216 Feature CombineThenFreq_Sex_Weight                                                                     : score -0.06233 ((750000, 9))
148/216 Feature Divide_Body_Temp_Height                                                                        : score -0.06240 ((750000, 9))
149/216 Feature Divide_Weight_Duration                                                                         : score -0.06250 ((750000, 9))
150/216 Feature Divide_Sex_Age                                                                                 : score -0.06233 ((750000, 9))
151/216 Feature Residual_Body_Temp                                                                             : score -0.06252 ((750000, 9))
152/216 Feature Divide_Duration_Body_Temp                                                                      : score -0.06307 ((750000, 9))
153/216 Feature Minus_Sex_Height                                                                               : score -0.06243 ((750000, 9))
154/216 Feature Divide_Duration_Weight                                                                         : score -0.06292 ((750000, 9))
155/216 Feature Combine_Weight_Duration                                                                        : score -0.06574 ((750000, 9))
156/216 Feature Max_Age_Duration                                                                               : score -0.06301 ((750000, 9))
157/216 Feature GroupByThenMean_Body_Temp_Height                                                               : score -0.06291 ((750000, 9))
158/216 Feature Divide_Body_Temp_Duration                                                                      : score -0.06232 ((750000, 9))
159/216 Feature Minus_Height_Body_Temp                                                                         : score -0.06268 ((750000, 9))
160/216 Feature Combine_Duration_Body_Temp                                                                     : score -0.06545 ((750000, 9))
161/216 Feature Combine_Age_Heart_Rate                                                                         : score -0.06810 ((750000, 9))
162/216 Feature Divide_Sex_Heart_Rate                                                                          : score -0.06246 ((750000, 9))
163/216 Feature Plus_Height_Weight                                                                             : score -0.06362 ((750000, 9))
164/216 Feature GroupByThenMean_Body_Temp_Duration                                                             : score -0.06232 ((750000, 9))
165/216 Feature GroupByThenMean_Height_Age                                                                     : score -0.06317 ((750000, 9))
166/216 Feature CombineThenFreq_Weight_Heart_Rate                                                              : score -0.06324 ((750000, 9))
167/216 Feature GroupByThenMean_Duration_Height                                                                : score -0.06269 ((750000, 9))
168/216 Feature GroupByThenRank_Height_Heart_Rate                                                              : score -0.06363 ((750000, 9))
169/216 Feature Minus_Sex_Weight                                                                               : score -0.06243 ((750000, 9))
170/216 Feature Multiply_Sex_Age                                                                               : score -0.06232 ((750000, 9))
171/216 Feature Minus_Sex_Heart_Rate                                                                           : score -0.06231 ((750000, 9))
172/216 Feature GroupByThenMean_Duration_Heart_Rate                                                            : score -0.06220 ((750000, 9))
173/216 Feature GroupByThenMean_Body_Temp_Age                                                                  : score -0.06253 ((750000, 9))
174/216 Feature Multiply_Heart_Rate_Body_Temp                                                                  : score -0.06276 ((750000, 9))
175/216 Feature Divide_Age_Heart_Rate                                                                          : score -0.06235 ((750000, 9))
176/216 Feature Divide_Weight_Body_Temp                                                                        : score -0.06269 ((750000, 9))
177/216 Feature Combine_Sex_Height                                                                             : score -0.06396 ((750000, 9))
178/216 Feature Divide_Sex_Weight                                                                              : score -0.06236 ((750000, 9))
179/216 Feature CombineThenFreq_Duration_Body_Temp                                                             : score -0.06323 ((750000, 9))
180/216 Feature CombineThenFreq_Age_Heart_Rate                                                                 : score -0.06339 ((750000, 9))
181/216 Feature Divide_Heart_Rate_Height                                                                       : score -0.06235 ((750000, 9))
182/216 Feature Divide_Duration_Heart_Rate                                                                     : score -0.06241 ((750000, 9))
183/216 Feature Multiply_Weight_Duration                                                                       : score -0.06208 ((750000, 9))
184/216 Feature Plus_Height_Duration                                                                           : score -0.06227 ((750000, 9))
185/216 Feature Multiply_Sex_Body_Temp                                                                         : score -0.06387 ((750000, 9))
186/216 Feature Combine_Heart_Rate_Body_Temp                                                                   : score -0.06728 ((750000, 9))
187/216 Feature CombineThenFreq_Age_Duration                                                                   : score -0.06400 ((750000, 9))
188/216 Feature Divide_Age_Duration                                                                            : score -0.06219 ((750000, 9))
189/216 Feature Multiply_Height_Heart_Rate                                                                     : score -0.06258 ((750000, 9))
190/216 Feature Freq_Age                                                                                       : score -0.06268 ((750000, 9))
191/216 Feature Divide_Duration_Age                                                                            : score -0.06304 ((750000, 9))
192/216 Feature Freq_Height                                                                                    : score -0.06232 ((750000, 9))
193/216 Feature GroupByThenMean_Weight_Height                                                                  : score -0.06230 ((750000, 9))
194/216 Feature GroupByThenMean_Heart_Rate_Duration                                                            : score -0.06232 ((750000, 9))
195/216 Feature Minus_Age_Duration                                                                             : score -0.06495 ((750000, 9))
196/216 Feature Multiply_Height_Body_Temp                                                                      : score -0.06317 ((750000, 9))
197/216 Feature Divide_Height_Age                                                                              : score -0.06284 ((750000, 9))
198/216 Feature Plus_Duration_Body_Temp                                                                        : score -0.06431 ((750000, 9))
199/216 Feature Combine_Age_Duration                                                                           : score -0.06404 ((750000, 9))
200/216 Feature GroupByThenRank_Weight_Duration                                                                : score -0.06219 ((750000, 9))
201/216 Feature Min_Weight_Heart_Rate                                                                          : score -0.06269 ((750000, 9))
202/216 Feature Minus_Height_Heart_Rate                                                                        : score -0.06273 ((750000, 9))
203/216 Feature Divide_Height_Body_Temp                                                                        : score -0.06233 ((750000, 9))
204/216 Feature GroupByThenRank_Sex_Duration                                                                   : score -0.06230 ((750000, 9))
205/216 Feature GroupByThenMean_Sex_Duration                                                                   : score -0.06228 ((750000, 9))
206/216 Feature Multiply_Duration_Heart_Rate                                                                   : score -0.06310 ((750000, 9))
207/216 Feature Multiply_Weight_Body_Temp                                                                      : score -0.06346 ((750000, 9))
208/216 Feature Freq_Duration                                                                                  : score -0.06234 ((750000, 9))
209/216 Feature Divide_Heart_Rate_Age                                                                          : score -0.06281 ((750000, 9))
210/216 Feature Divide_Height_Heart_Rate                                                                       : score -0.06435 ((750000, 9))
211/216 Feature GroupByThenMean_Body_Temp_Heart_Rate                                                           : score -0.06256 ((750000, 9))
212/216 Feature Multiply_Age_Weight                                                                            : score -0.06271 ((750000, 9))
213/216 Feature GroupByThenMean_Weight_Age                                                                     : score -0.06267 ((750000, 9))
214/216 Feature Plus_Weight_Body_Temp                                                                          : score -0.06229 ((750000, 9))
215/216 Feature CombineThenFreq_Height_Duration                                                                : score -0.06232 ((750000, 9))
216/216 Feature Divide_Sex_Body_Temp                                                                           : score -0.06261 ((750000, 9))
Feature to select: Multiply_Weight_Duration, score: -0.06207502071280369
Features selected: ['Combine_Sex_Duration', 'Multiply_Weight_Duration']
Discarding worst features: ['Combine_Height_Heart_Rate', 'Combine_Age_Weight', 'GroupByThenRank_Age_Weight']
Features to discard: ['Minus_Duration_Heart_Rate', 'Combine_Weight_Heart_Rate', 'GroupByThenRank_Heart_Rate_Body_Temp', 'Combine_Height_Heart_Rate', 'Combine_Age_Weight', 'GroupByThenRank_Age_Weight']
Round 3/25
0  /212 Feature GroupByThenMean_Duration_Age                                                                   : score -0.06265 ((750000, 10))
1  /212 Feature GroupByThenMean_Duration_Weight                                                                : score -0.06258 ((750000, 10))
2  /212 Feature Minus_Heart_Rate_Body_Temp                                                                     : score -0.06348 ((750000, 10))
3  /212 Feature GroupByThenRank_Age_Height                                                                     : score -0.06263 ((750000, 10))
4  /212 Feature Residual_Duration                                                                              : score -0.06208 ((750000, 10))
5  /212 Feature GroupByThenMean_Weight_Duration                                                                : score -0.06223 ((750000, 10))
6  /212 Feature CombineThenFreq_Weight_Body_Temp                                                               : score -0.06256 ((750000, 10))
7  /212 Feature CombineThenFreq_Sex_Height                                                                     : score -0.06365 ((750000, 10))
8  /212 Feature GroupByThenMean_Sex_Age                                                                        : score -0.06345 ((750000, 10))
9  /212 Feature GroupByThenMean_Heart_Rate_Body_Temp                                                           : score -0.06233 ((750000, 10))
10 /212 Feature CombineThenFreq_Height_Body_Temp                                                               : score -0.06333 ((750000, 10))
11 /212 Feature GroupByThenMean_Age_Height                                                                     : score -0.06273 ((750000, 10))
12 /212 Feature Plus_Age_Body_Temp                                                                             : score -0.06229 ((750000, 10))
13 /212 Feature Divide_Height_Weight                                                                           : score -0.06322 ((750000, 10))
14 /212 Feature GroupByThenMean_Duration_Body_Temp                                                             : score -0.06325 ((750000, 10))
15 /212 Feature GroupByThenRank_Age_Heart_Rate                                                                 : score -0.06254 ((750000, 10))
16 /212 Feature Plus_Sex_Heart_Rate                                                                            : score -0.06225 ((750000, 10))
17 /212 Feature Plus_Height_Heart_Rate                                                                         : score -0.06233 ((750000, 10))
18 /212 Feature GroupByThenMean_Sex_Body_Temp                                                                  : score -0.06261 ((750000, 10))
19 /212 Feature GroupByThenMean_Sex_Weight                                                                     : score -0.06237 ((750000, 10))
20 /212 Feature Combine_Height_Duration                                                                        : score -0.06556 ((750000, 10))
21 /212 Feature Divide_Heart_Rate_Weight                                                                       : score -0.06255 ((750000, 10))
22 /212 Feature Min_Weight_Body_Temp                                                                           : score -0.06214 ((750000, 10))
23 /212 Feature Plus_Sex_Duration                                                                              : score -0.06213 ((750000, 10))
24 /212 Feature Multiply_Age_Heart_Rate                                                                        : score -0.06237 ((750000, 10))
25 /212 Feature Plus_Age_Heart_Rate                                                                            : score -0.06309 ((750000, 10))
26 /212 Feature Combine_Duration_Heart_Rate                                                                    : score -0.06385 ((750000, 10))
27 /212 Feature Freq_Heart_Rate                                                                                : score -0.06246 ((750000, 10))
28 /212 Feature GroupByThenMean_Sex_Heart_Rate                                                                 : score -0.06227 ((750000, 10))
29 /212 Feature Divide_Sex_Duration                                                                            : score -0.06206 ((750000, 10))
30 /212 Feature CombineThenFreq_Age_Height                                                                     : score -0.06346 ((750000, 10))
31 /212 Feature Minus_Sex_Body_Temp                                                                            : score -0.06229 ((750000, 10))
32 /212 Feature Min_Age_Duration                                                                               : score -0.06239 ((750000, 10))
33 /212 Feature Divide_Age_Height                                                                              : score -0.06291 ((750000, 10))
34 /212 Feature Combine_Sex_Age                                                                                : score -0.06308 ((750000, 10))
35 /212 Feature Combine_Sex_Heart_Rate                                                                         : score -0.06372 ((750000, 10))
36 /212 Feature Combine_Weight_Body_Temp                                                                       : score -0.06847 ((750000, 10))
37 /212 Feature Freq_Weight                                                                                    : score -0.06540 ((750000, 10))
38 /212 Feature Multiply_Sex_Weight                                                                            : score -0.06243 ((750000, 10))
39 /212 Feature Divide_Duration_Height                                                                         : score -0.06251 ((750000, 10))
40 /212 Feature Combine_Age_Height                                                                             : score -0.06963 ((750000, 10))
41 /212 Feature Divide_Body_Temp_Heart_Rate                                                                    : score -0.06253 ((750000, 10))
42 /212 Feature Plus_Age_Weight                                                                                : score -0.06356 ((750000, 10))
43 /212 Feature GroupByThenMean_Height_Duration                                                                : score -0.06250 ((750000, 10))
44 /212 Feature Min_Age_Weight                                                                                 : score -0.06247 ((750000, 10))
45 /212 Feature GroupByThenRank_Age_Duration                                                                   : score -0.06212 ((750000, 10))
46 /212 Feature GroupByThenMean_Age_Body_Temp                                                                  : score -0.06245 ((750000, 10))
47 /212 Feature CombineThenFreq_Sex_Body_Temp                                                                  : score -0.06304 ((750000, 10))
48 /212 Feature GroupByThenMean_Age_Duration                                                                   : score -0.06217 ((750000, 10))
49 /212 Feature Minus_Age_Weight                                                                               : score -0.06517 ((750000, 10))
50 /212 Feature Minus_Height_Weight                                                                            : score -0.06247 ((750000, 10))
51 /212 Feature Minus_Weight_Heart_Rate                                                                        : score -0.06294 ((750000, 10))
52 /212 Feature GroupByThenRank_Weight_Heart_Rate                                                              : score -0.06338 ((750000, 10))
53 /212 Feature Max_Age_Weight                                                                                 : score -0.06331 ((750000, 10))
54 /212 Feature GroupByThenRank_Sex_Weight                                                                     : score -0.06271 ((750000, 10))
55 /212 Feature Divide_Age_Weight                                                                              : score -0.06326 ((750000, 10))
56 /212 Feature GroupByThenMean_Age_Heart_Rate                                                                 : score -0.06297 ((750000, 10))
57 /212 Feature Max_Weight_Body_Temp                                                                           : score -0.06208 ((750000, 10))
58 /212 Feature GroupByThenMean_Weight_Heart_Rate                                                              : score -0.06248 ((750000, 10))
59 /212 Feature GroupByThenRank_Sex_Age                                                                        : score -0.06247 ((750000, 10))
60 /212 Feature Multiply_Height_Duration                                                                       : score -0.06404 ((750000, 10))
61 /212 Feature GroupByThenMean_Heart_Rate_Weight                                                              : score -0.06242 ((750000, 10))
62 /212 Feature Multiply_Duration_Body_Temp                                                                    : score -0.06240 ((750000, 10))
63 /212 Feature CombineThenFreq_Age_Body_Temp                                                                  : score -0.06254 ((750000, 10))
64 /212 Feature Max_Age_Heart_Rate                                                                             : score -0.06501 ((750000, 10))
65 /212 Feature CombineThenFreq_Weight_Duration                                                                : score -0.06239 ((750000, 10))
66 /212 Feature GroupByThenMean_Sex_Height                                                                     : score -0.06211 ((750000, 10))
67 /212 Feature Plus_Heart_Rate_Body_Temp                                                                      : score -0.06256 ((750000, 10))
68 /212 Feature CombineThenFreq_Sex_Duration                                                                   : score -0.06215 ((750000, 10))
69 /212 Feature Freq_Body_Temp                                                                                 : score -0.06245 ((750000, 10))
70 /212 Feature Plus_Height_Body_Temp                                                                          : score -0.06237 ((750000, 10))
71 /212 Feature Minus_Age_Height                                                                               : score -0.06267 ((750000, 10))
72 /212 Feature Multiply_Sex_Heart_Rate                                                                        : score -0.06349 ((750000, 10))
73 /212 Feature Minus_Age_Heart_Rate                                                                           : score -0.06295 ((750000, 10))
74 /212 Feature Plus_Sex_Body_Temp                                                                             : score -0.06248 ((750000, 10))
75 /212 Feature GroupByThenMean_Weight_Body_Temp                                                               : score -0.06245 ((750000, 10))
76 /212 Feature Divide_Weight_Height                                                                           : score -0.06360 ((750000, 10))
77 /212 Feature Plus_Sex_Height                                                                                : score -0.06224 ((750000, 10))
78 /212 Feature Multiply_Age_Height                                                                            : score -0.06289 ((750000, 10))
79 /212 Feature Multiply_Weight_Heart_Rate                                                                     : score -0.06225 ((750000, 10))
80 /212 Feature Minus_Height_Duration                                                                          : score -0.06212 ((750000, 10))
81 /212 Feature Divide_Heart_Rate_Body_Temp                                                                    : score -0.06323 ((750000, 10))
82 /212 Feature GroupByThenRank_Duration_Heart_Rate                                                            : score -0.06236 ((750000, 10))
83 /212 Feature CombineThenFreq_Sex_Heart_Rate                                                                 : score -0.06298 ((750000, 10))
84 /212 Feature Plus_Weight_Duration                                                                           : score -0.06395 ((750000, 10))
85 /212 Feature Minus_Age_Body_Temp                                                                            : score -0.06222 ((750000, 10))
86 /212 Feature Divide_Sex_Height                                                                              : score -0.06698 ((750000, 10))
87 /212 Feature Minus_Weight_Duration                                                                          : score -0.06237 ((750000, 10))
88 /212 Feature Minus_Duration_Body_Temp                                                                       : score -0.06253 ((750000, 10))
89 /212 Feature Plus_Age_Duration                                                                              : score -0.06183 ((750000, 10))
90 /212 Feature Combine_Height_Weight                                                                          : score -0.06846 ((750000, 10))
91 /212 Feature GroupByThenMean_Height_Body_Temp                                                               : score -0.06361 ((750000, 10))
92 /212 Feature Multiply_Sex_Height                                                                            : score -0.06234 ((750000, 10))
93 /212 Feature Plus_Duration_Heart_Rate                                                                       : score -0.06209 ((750000, 10))
94 /212 Feature Plus_Weight_Heart_Rate                                                                         : score -0.06252 ((750000, 10))
95 /212 Feature CombineThenFreq_Sex_Age                                                                        : score -0.06333 ((750000, 10))
96 /212 Feature Divide_Height_Duration                                                                         : score -0.06238 ((750000, 10))
97 /212 Feature Plus_Age_Height                                                                                : score -0.06374 ((750000, 10))
98 /212 Feature Multiply_Height_Weight                                                                         : score -0.06238 ((750000, 10))
99 /212 Feature GroupByThenRank_Sex_Height                                                                     : score -0.06271 ((750000, 10))
100/212 Feature Minus_Sex_Age                                                                                  : score -0.06235 ((750000, 10))
101/212 Feature CombineThenFreq_Heart_Rate_Body_Temp                                                           : score -0.06397 ((750000, 10))
102/212 Feature Residual_Heart_Rate                                                                            : score -0.06208 ((750000, 10))
103/212 Feature CombineThenFreq_Duration_Heart_Rate                                                            : score -0.06418 ((750000, 10))
104/212 Feature Multiply_Age_Body_Temp                                                                         : score -0.06278 ((750000, 10))
105/212 Feature GroupByThenRank_Height_Weight                                                                  : score -0.06463 ((750000, 10))
106/212 Feature Multiply_Sex_Duration                                                                          : score -0.06211 ((750000, 10))
107/212 Feature Divide_Weight_Age                                                                              : score -0.06348 ((750000, 10))
108/212 Feature Plus_Sex_Age                                                                                   : score -0.06233 ((750000, 10))
109/212 Feature Divide_Body_Temp_Weight                                                                        : score -0.06307 ((750000, 10))
110/212 Feature Plus_Sex_Weight                                                                                : score -0.06234 ((750000, 10))
111/212 Feature GroupByThenMean_Height_Heart_Rate                                                              : score -0.06252 ((750000, 10))
112/212 Feature Combine_Age_Body_Temp                                                                          : score -0.06752 ((750000, 10))
113/212 Feature Divide_Body_Temp_Age                                                                           : score -0.06224 ((750000, 10))
114/212 Feature GroupByThenMean_Heart_Rate_Age                                                                 : score -0.06246 ((750000, 10))
115/212 Feature Min_Age_Heart_Rate                                                                             : score -0.06233 ((750000, 10))
116/212 Feature GroupByThenMean_Height_Weight                                                                  : score -0.06360 ((750000, 10))
117/212 Feature Max_Weight_Heart_Rate                                                                          : score -0.06263 ((750000, 10))
118/212 Feature CombineThenFreq_Height_Heart_Rate                                                              : score -0.06273 ((750000, 10))
119/212 Feature CombineThenFreq_Height_Weight                                                                  : score -0.06337 ((750000, 10))
120/212 Feature Divide_Weight_Heart_Rate                                                                       : score -0.06497 ((750000, 10))
121/212 Feature GroupByThenMean_Heart_Rate_Height                                                              : score -0.06240 ((750000, 10))
122/212 Feature Combine_Sex_Weight                                                                             : score -0.06352 ((750000, 10))
123/212 Feature GroupByThenRank_Height_Duration                                                                : score -0.06263 ((750000, 10))
124/212 Feature GroupByThenRank_Sex_Heart_Rate                                                                 : score -0.06281 ((750000, 10))
125/212 Feature Residual_Height                                                                                : score -0.06210 ((750000, 10))
126/212 Feature Divide_Heart_Rate_Duration                                                                     : score -0.06337 ((750000, 10))
127/212 Feature GroupByThenRank_Age_Body_Temp                                                                  : score -0.06249 ((750000, 10))
128/212 Feature GroupByThenRank_Weight_Body_Temp                                                               : score -0.06290 ((750000, 10))
129/212 Feature GroupByThenMean_Age_Weight                                                                     : score -0.06243 ((750000, 10))
130/212 Feature Minus_Weight_Body_Temp                                                                         : score -0.06238 ((750000, 10))
131/212 Feature GroupByThenRank_Height_Body_Temp                                                               : score -0.06260 ((750000, 10))
132/212 Feature Max_Age_Body_Temp                                                                              : score -0.06230 ((750000, 10))
133/212 Feature GroupByThenRank_Sex_Body_Temp                                                                  : score -0.06275 ((750000, 10))
134/212 Feature Multiply_Age_Duration                                                                          : score -0.06252 ((750000, 10))
135/212 Feature Divide_Age_Body_Temp                                                                           : score -0.06432 ((750000, 10))
136/212 Feature GroupByThenMean_Body_Temp_Weight                                                               : score -0.06238 ((750000, 10))
137/212 Feature GroupByThenRank_Duration_Body_Temp                                                             : score -0.06237 ((750000, 10))
138/212 Feature Min_Age_Body_Temp                                                                              : score -0.06241 ((750000, 10))
139/212 Feature Combine_Sex_Body_Temp                                                                          : score -0.06314 ((750000, 10))
140/212 Feature Minus_Sex_Duration                                                                             : score -0.06217 ((750000, 10))
141/212 Feature Residual_Weight                                                                                : score -0.06208 ((750000, 10))
142/212 Feature Combine_Height_Body_Temp                                                                       : score -0.06867 ((750000, 10))
143/212 Feature CombineThenFreq_Age_Weight                                                                     : score -0.06247 ((750000, 10))
144/212 Feature CombineThenFreq_Sex_Weight                                                                     : score -0.06240 ((750000, 10))
145/212 Feature Divide_Body_Temp_Height                                                                        : score -0.06236 ((750000, 10))
146/212 Feature Divide_Weight_Duration                                                                         : score -0.06219 ((750000, 10))
147/212 Feature Divide_Sex_Age                                                                                 : score -0.06210 ((750000, 10))
148/212 Feature Residual_Body_Temp                                                                             : score -0.06273 ((750000, 10))
149/212 Feature Divide_Duration_Body_Temp                                                                      : score -0.06247 ((750000, 10))
150/212 Feature Minus_Sex_Height                                                                               : score -0.06328 ((750000, 10))
